Gene,D4F1,D4F2,D4M1,D4M2,D4M3,D6F1,D6F2,D6F3,D6F4,D6M1,D6M2,D10F1,D10F2,D10F3,D10M1,D11F1
PF3D7_1422900,22157.9577,24277.8971,4333.32,26527.9868,0,34687.9952,15236.3046,30408.8491,7480.5243,3293.8195,0,21198.9619,3546.2746,5964.1209,594.8947,4511.6368
PF3D7_1423000,26495.759,33566.7619,23872.5646,28941.5951,1647.9197,26197.1158,19520.4356,23075.8238,14908.276,32225.2469,2405.0658,26616.4744,12494.3858,16810.4361,20540.3914,4046.1505
PF3D7_1423100,45375.1575,9209.3013,30403.2382,15069.6669,1320.6649,13121.7003,47583.6485,29028.8378,1593.0257,11191.1564,23771.9084,35212.7491,65662.1115,79880.0818,27791.882,56205.748
PF3D7_1423200,3626.3781,3160.6018,20888.9417,18115.0017,3061.941,7985.895,12751.2523,2046.3722,2077.5404,25260.4355,0,18545.6725,3007.4463,5679.0681,28624.0293,0
PF3D7_1423300,69701.7321,128225.2555,23230.1616,34335.1502,30716.7067,70088.7553,61447.5498,77827.2118,81640.8728,22162.5971,23651.5178,46435.1347,41876.6557,49014.8255,36314.876,0
PF3D7_1423400,14379.957,13786.2763,23964.9681,23011.2504,4718.1261,27405.4699,18271.2642,18572.9438,8536.718,23420.7262,15890.53,29030.5147,13908.7206,23896.528,32430.021,112280.0858
PF3D7_1423500,3465.6615,5421.0526,10380.4591,9550.0585,2964.7428,10099.449,9783.1128,9624.0017,15949.0424,9214.0214,36624.2097,12215.618,7356.5758,12765.0523,7404.4821,15598.6219
PF3D7_1423600,118575.9388,41081.4797,13567.7347,18452.1363,1842.5503,47859.6897,100789.0449,65843.4191,28754.105,21361.3965,54166.5741,41299.6805,172103.8712,180513.5321,27738.5829,0
PF3D7_1423700,31817.3308,46286.4221,89307.3952,122075.7146,2314.071,88390.936,52690.6728,43532.5699,18376.0706,76174.0458,43904.6948,68028.0171,20770.549,31474.4654,99142.0473,142675.2372
PF3D7_1423800,11444.3727,15674.1263,30129.9614,15155.5162,15743.112,7987.3264,19243.6716,11598.1875,10909.0421,17357.9655,19554.3619,9274.4983,10343.2479,7455.113,21146.5386,0
PF3D7_1424100,134099.8215,61667.5671,148983.3465,205283.9334,18994.2389,261305.4773,135430.4625,115442.4303,12777.5232,208257.2331,1421.6026,288431.8491,96008.4628,115623.8737,179909.8267,0
PF3D7_1424400,17339.225,57830.5974,6017.733,41650.4168,104764.0354,14366.9777,15365.3461,21655.9641,39052.2866,41028.8852,140898.3229,58878.5005,9028.715,13015.2716,37726.9373,0
PF3D7_1425200,1501.7088,150963.9151,16362.2619,17126.1814,53549.1524,7423.9128,5753.104,3424.2573,41234.1097,5844.611,59977.5908,1149.3719,4120.1362,1616.8229,0,0
PF3D7_1425300,5500.2357,2381.4257,0,2207.4098,6797.6686,20875.8267,6039.1348,4090.7142,5311.0733,3625.3403,901.8997,19011.7674,6133.6076,4202.609,6602.2687,0
PF3D7_1425400,96611.124,31670.1105,28302.1712,63060.8387,4717.8897,169658.8075,159139.2426,125774.6436,9500.0649,62944.3395,0,132737.7169,201658.2717,179806.6617,97853.7075,0
PF3D7_1425500,9039.8068,2039.199,26206.0642,18193.0821,0,66245.7295,21938.7255,12731.5177,15079.6694,28973.9782,0,42734.0818,13786.9396,9732.7563,5996.1139,0
PF3D7_1425600,9152.776,3249.9633,47433.9992,32509.6966,196.7821,12904.0761,9702.7141,12925.9869,2937.3848,79655.5575,430.7921,6356.675,5859.4312,9215.6751,218456.4906,0
PF3D7_1425700,15919.7654,48262.5418,16660.6201,32118.0781,3246.9435,22334.2492,22633.2172,25563.2418,32876.5145,33700.8376,102794.8658,31120.1441,11362.176,18066.5925,1455.5122,0
PF3D7_1425800,40165.9326,59624.7799,45914.0273,60046.2374,24519.4208,46630.9927,35681.9516,31711.109,76140.2124,95160.5862,42810.2876,81218.4908,29860.7894,25109.9223,11542.0487,2216.0515
PF3D7_1425900,66414.4389,132114.4746,161989.3691,88713.9269,9818.7591,51647.3042,51312.4107,53820.442,72499.0083,168853.1229,50576.6274,38647.565,38695.4715,32940.718,172498.7732,0
PF3D7_1426000,22963.5019,86871.764,24032.1496,30242.4079,33505.4757,68727.6562,21764.8906,22014.183,13689.0567,12681.3522,66251.2866,93103.7808,30692.8704,23387.3568,84680.1099,5307.501
PF3D7_1426100,68815.7577,196314.8988,50877.6181,126160.7205,14939.5344,83252.3308,64631.1649,68464.9126,52886.2929,63509.6108,1421.9732,40465.9225,35995.7701,30419.4155,8516.7951,0
PF3D7_1426200,8592.2635,4576.4052,25765.2996,12867.3923,8312.9043,23126.413,8862.3472,7407.6306,32713.9834,7586.1213,2426.4632,15344.729,5042.2183,6167.271,2691.3162,0
PF3D7_1426300,92528.4005,47364.6333,237286.0442,136299.5883,53468.981,115909.2055,103425.9398,118991.7913,13192.341,329599.0211,0,61686.2496,51864.0436,59276.8664,268158.0046,0
PF3D7_1426400,18016.004,55055.1631,105038.3521,50198.3055,26145.3779,62345.2872,16259.5192,33449.4885,54106.2478,31315.6361,0,12065.3903,3784.4294,15760.0845,93322.3087,385169.7476
PF3D7_1426500,755459.9031,483432.4607,623926.7457,1002610.6169,173075.8738,1431172.5898,914546.1557,995222.0579,412728.2716,1019774.3352,446991.1814,634296.8262,595486.1227,693546.426,1362106.9706,321163.8401
PF3D7_1426600,79119.3604,75516.7665,7267.9554,10177.8372,2035.222,32354.0943,96071.2844,62387.3843,156502.8014,5306.5316,58812.2671,36315.7472,103583.2855,86694.1961,11464.972,0
PF3D7_1426700,97343.8902,55750.4919,81102.8361,77212.8232,42442.2216,126507.6615,96633.1158,108258.9571,33886.9767,76144.2093,18582.7633,91097.4246,82781.8349,80274.8509,111683.4407,0
PF3D7_1426800,10765.6982,15900.2781,32434.4371,13801.0995,14525.6432,7048.2886,10954.0449,9933.6166,20857.4381,25762.7218,51026.784,9353.2947,7963.0459,7048.5486,47409.7833,0
PF3D7_1426900,10639.5859,36915.471,0,23112.1434,9411.3485,21039.3268,9928.8788,19768.0712,33524.6161,10927.3713,84988.0763,198153.2427,12649.4797,13637.1037,38848.4766,0
PF3D7_1427000,4739.1468,14063.1825,264.8032,4211.4872,0,1561.9101,1047.453,6603.9077,2844.3298,640.4387,0,7254.4586,3142.2646,3401.6185,2163.0145,0
PF3D7_1427100,34974.8922,7615.861,13463.9579,11781.9306,20366.701,48871.1156,39943.4355,32384.0606,13036.6941,12148.5801,25798.4481,68569.0296,77765.5171,60344.4783,26126.1891,1887.0387
PF3D7_1427200,45187.9725,28185.6408,0,11571.2623,7584.9453,11304.2349,40150.5946,33794.7307,41171.3485,4635.1383,0,10209.0587,29799.8104,41324.7831,4604.3219,0
PF3D7_1427300,23941.6769,8828.1684,4321.9874,7319.3062,593.9299,46028.5424,28282.2971,22863.6433,5802.9697,30313.486,1040.1772,40564.2378,36942.0027,30293.406,4038.0008,52498.1078
PF3D7_1427400,11483.9975,4209.659,10502.7331,9454.9677,196.0698,2337.703,5225.7257,12729.4398,0,30673.3229,1716.9308,9048.0933,4378.666,8545.9183,17329.4675,0
PF3D7_1427500,3882.5542,8303.507,9812.3829,5418.6903,4507.5854,9301.6895,4928.7334,1191.7712,5881.5701,10509.7535,51616.8758,26401.6462,4301.8901,5144.8279,0,0
PF3D7_1427600,13911.0661,44729.3865,34906.3262,35945.4717,117526.1852,4443.6871,15231.3124,4175.1869,49227.6387,17248.9266,47867.2372,9172.9692,9453.6337,10138.5638,723.9823,3660.4185
PF3D7_1427700,5610.8666,44378.5678,116038.2989,19632.9624,21985.1869,72812.572,10851.0657,3109.6832,65193.0139,46176.8833,292342.8231,240487.6744,12122.895,13592.1815,6326.8799,527808.4267
PF3D7_1427800,4224.7175,16824.318,24404.8744,13477.0992,3018.358,4498.4145,9720.6094,3169.9557,4095.9382,19551.8049,0,6964.456,4681.0088,2449.2271,732.8987,0
PF3D7_1427900,7339.7964,13510.5999,41167.4717,25568.5092,8010.1069,5079.9469,8024.7416,13277.6241,4162.8964,53990.2934,746.1955,17302.5289,4510.8447,6005.8476,43368.5548,0
PF3D7_1428000,12878.1368,32445.3463,66594.1497,14127.9156,20862.3041,11400.4613,15754.1847,19254.3461,64877.8379,29747.4196,97432.3507,15243.373,10928.5378,19346.951,65178.076,176720.6747
PF3D7_1428100,3665.1629,12493.6731,5017.4419,13088.6416,4491.5973,12683.4803,5040.495,9208.6748,2566.3734,1386.8474,10350.454,13091.0629,6452.5086,4165.3459,12169.0392,0
PF3D7_1428200,30913.875,11804.8015,307.407,5975.5273,4866.5127,21758.4444,13781.0654,13822.7544,412.7438,23047.8176,55266.0167,11228.8251,11823.9662,12269.7976,25848.7259,89615.9105
PF3D7_1428300,49935.3239,13037.9519,27426.7898,48026.2434,43665.6286,4412.0093,31779.6557,35236.0975,34816.2859,67539.0126,79930.1,29599.6278,28566.8219,27224.7358,19647.7811,0
PF3D7_1428400,24966.0883,16126.2081,34734.3327,27737.8396,35212.8415,24750.1633,22472.2329,40343.3611,14815.1683,28941.8674,33662.6096,23416.7156,12845.6003,14188.58,22327.4944,0
PF3D7_1428500,16191.0163,80275.6945,18282.9525,26900.2985,30280.5236,18285.8846,18656.4345,17661.5871,96910.5704,15687.8361,55442.233,29762.0577,22183.2141,20203.7824,30632.344,6952.0221
PF3D7_1428600,52753.7487,16858.5983,56005.4017,50786.7893,243.0408,94176.2295,36274.6511,43067.2318,18799.0859,12119.3584,5320.6099,69537.2269,90661.5645,60403.803,40601.388,46545.7277
PF3D7_1428700,14110.0501,23972.807,8173.5054,8888.4251,18869.8869,7416.993,14369.354,12037.0827,36862.2509,7298.9541,29052.9388,11483.0063,19037.8686,16730.0569,5639.2214,116083.0329
PF3D7_1428800,75917.2998,72374.1386,37533.9524,65885.3919,20301.6365,140213.3988,65326.3481,78666.5806,121284.9876,72380.0052,80216.0185,93686.6046,84164.0176,91379.8687,22122.7051,102125.0948
PF3D7_1428900,161000.8135,443767.3133,124721.706,145954.3216,88015.4727,271814.1571,171502.9504,145887.8546,397715.4513,99032.7841,106769.6823,356967.0497,219241.8497,203635.2316,125914.789,372614.2097
PF3D7_1429000,189632.3393,28857.6687,97128.5334,73336.7788,37567.0211,15624.5772,156008.7999,118111.2636,11855.5294,68337.4101,38251.6778,36285.0114,250024.0827,196066.7412,0,0
PF3D7_1429100,31267.7427,63631.8302,88459.3533,87507.1856,3563.3243,35846.5898,36801.2903,31809.491,27803.9081,41373.2076,103360.2184,49331.3562,15289.064,13837.5891,107720.3898,6561.7942
PF3D7_1429200,29446.9508,12881.1672,78827.566,95884.1327,519.9613,61994.0095,36955.2154,26112.3837,19403.7807,63168.0743,13090.3436,28793.782,16235.1166,9161.6749,111103.2857,0
PF3D7_1429300,1000347.0534,80412.655,179803.2581,324273.8683,6809.6598,769278.0563,837441.8927,904752.088,29108.4191,266826.63,7453.7978,664633.515,923571.4411,842109.7514,144514.047,0
PF3D7_1429400,2782.4494,11237.8697,3890.0907,4112.3146,3986.4273,11472.6198,4030.088,4252.2679,15669.2347,9341.1615,14745.6567,12052.7431,2785.604,5226.6085,13217.6501,34426.4321
PF3D7_1429500,15557.9525,13303.1365,3947.1442,14604.1955,17330.2773,18916.4323,6939.2395,6898.0865,25504.7187,3341.2227,0,30412.8681,10700.165,10865.2234,16120.9,7191.7471
PF3D7_1429600,169762.1127,131726.86,62623.8439,42382.2681,58665.9396,90380.0497,154601.8501,102204.9214,222729.6433,20624.158,0,203806.1467,247525.1418,178496.2668,242643.3769,165082.9386
PF3D7_1429700,202592.3619,149849.7095,72303.4993,88192.5137,34897.1221,135223.348,215161.131,115413.671,171427.6347,38897.7687,71812.4356,244782.0972,329338.6475,257927.8247,136253.8783,298177.4878
PF3D7_1429800,35645.9099,20355.1592,64796.8603,72802.4507,7349.6798,49881.0395,37971.836,37568.518,5984.1479,53620.0265,19802.829,55832.2705,23848.5886,23173.8182,11531.2813,3331.5191
PF3D7_1429900,53315.4014,71217.3987,51195.2761,28174.0695,37663.0217,27984.2219,60034.5763,52531.0838,90959.2952,39920.6766,112802.8974,60453.8219,72597.1472,75524.0298,45168.8332,78804.2048
PF3D7_1430000,85925.779,46589.2746,75423.9287,20381.9625,27183.5507,36691.0614,69260.9808,48968.8689,115536.9908,29337.0476,48281.5229,63905.8372,89936.0098,84426.5286,64261.8511,60447.389
PF3D7_1430100,106388.8503,50151.1304,41473.6162,53134.884,679952.4919,103966.5677,113196.3443,93087.6908,20603.4731,63995.1371,105105.1784,58703.5285,136272.7599,132429.7523,31087.3621,0
PF3D7_1430200,57266.8872,48776.1359,59409.6728,96066.3125,13125.9858,83352.5503,61602.0417,72031.9725,17424.8585,36270.01,26236.4806,82300.1384,30800.0945,48690.2699,8037.2097,128212.7401
PF3D7_1430300,43832.9449,15003.7764,49098.7951,58026.1494,230.9654,50485.5431,54376.0299,51570.931,3238.6944,55854.705,0,37304.5136,39353.3355,52262.1142,72158.2766,3402.547
PF3D7_1430400,131337.3912,17700.5237,3774.791,9860.8379,6820.2222,30977.6114,86415.3299,76402.8735,8373.663,26674.0365,1421.9732,86926.7964,125985.1953,110383.3247,46684.6549,0
PF3D7_1430500,13736.6943,0,8533.3215,14660.6584,8912.1679,5592.5319,5834.082,5374.0384,636.5205,1834.5095,0,19481.3352,13578.9204,14354.6947,1822.3129,221124.5599
PF3D7_1430600,3461.5427,13664.9549,716.7774,3799.9282,472.7997,0,5040.495,8305.8635,17964.614,24269.8302,0,10909.2191,6648.0392,5261.4896,2296.0451,0
PF3D7_1430700,37443.5811,62602.1074,36702.562,21067.1434,111594.3139,33183.9424,39798.0149,46970.7724,64026.9218,42245.2418,234435.581,78286.4132,47137.4268,39330.5677,41964.3772,7809.9313
PF3D7_1430800,401957.436,395155.7085,391645.5634,565533.977,19271.483,537308.9558,314763.5403,511108.4791,88915.3422,393379.6174,7788.7043,344785.3245,220950.0032,250203.531,183431.7122,419305.2102
PF3D7_1430900,52501.4412,137497.4937,42071.4698,100898.1203,22300.0106,190546.504,110945.0248,59614.6309,46400.6747,39247.1206,143201.866,363610.261,90379.2202,53768.5938,11551.4633,153309.5099
PF3D7_1431000,88920.0381,643050.71,128812.1727,286811.9728,209974.4661,123464.796,118040.7232,130687.8169,515394.7337,306553.5819,532913.3753,169092.8961,45856.168,89826.5906,113264.9047,600825.4027
PF3D7_1431100,737965.2943,673824.1554,828281.3083,957396.5381,11859.0771,736734.8216,489635.3116,735125.371,128742.9717,880427.328,91093.675,209304.7004,106176.5578,109397.9937,396468.0978,0
PF3D7_1431200,5052.696,4387.104,9172.832,5337.3192,221.3623,1319.6308,3441.5693,3888.7616,300.3906,12553.4171,969.2056,4596.8751,3844.948,3181.8939,20209.9296,0
PF3D7_1431300,45657.7638,121127.8232,82770.9555,91667.6363,392651.5444,93630.2141,46719.1876,55375.7432,125405.7192,55393.7631,209984.6608,85421.9853,45119.7122,45126.2261,83627.8356,33054.1891
PF3D7_1431400,132027.9507,183754.3727,66303.8352,85355.5495,27344.9801,231061.8852,106201.0361,106250.8493,321710.7491,25019.6662,368515.5551,316632.0662,139128.8951,170415.465,50681.2894,325230.3233
PF3D7_1431500,248458.6642,73777.8498,90801.6786,87792.6481,7306.9047,206907.2794,201533.0157,192545.0183,54535.4354,34747.5963,8725.1761,183924.0245,278970.405,289064.8619,85807.571,0
PF3D7_1431600,54715.831,24847.992,70116.4281,63445.4449,7522.6067,31142.5794,30816.8809,53786.7748,16730.1763,17775.2343,0,48215.0157,28345.0447,24029.1165,8524.0964,0
PF3D7_1431700,38457.1392,39842.7657,46216.9513,70417.6485,11882.1675,94445.9026,38386.4289,23651.5674,38600.3703,72171.514,3152.9996,98034.7831,42885.617,35060.7571,92324.9038,0
PF3D7_1431800,7958.5531,82976.053,22568.0041,22346.9545,25794.3221,4590.1621,8550.7471,11615.1857,38137.7288,30302.288,37083.796,7994.8125,6687.0728,2856.2062,7104.5426,0
PF3D7_1431900,5849.166,22430.7258,3002.7162,12507.4857,18674.6761,0,9803.6655,13399.2527,6335.4248,27112.2427,170962.3252,29379.0746,7137.998,12857.469,41222.4319,162566.4775
PF3D7_1432000,1226.6555,12700.9369,19287.2227,11445.8286,25919.1313,1697.9612,6579.1098,9789.7434,12754.8583,21165.2239,24941.4232,3943.1814,4240.5188,9773.0706,11618.8073,0
PF3D7_1432100,14317.4166,55370.5703,27904.9346,42770.4368,472749.4658,0,20273.9721,16139.1293,82962.4319,38840.8234,49341.3773,10401.0103,17010.9822,14892.3834,20522.6558,0
PF3D7_1432200,8893.4535,9182.1528,2981.5677,9727.0779,5673.166,20968.4292,11491.4564,19412.5798,6774.7116,6878.2412,4471.0568,14660.8777,15203.3027,14099.722,24134.1946,66860.978
PF3D7_1432300,13501.6417,4443.5391,30030.1693,37084.4846,1520.7281,4881.5189,27228.5333,29217.0067,1746.1581,8807.0238,0,10796.5417,12578.215,18333.4917,16928.8593,0
PF3D7_1432400,8558.2006,11659.5561,22110.2481,12530.9963,48546.6477,9352.4473,11847.0499,15644.1388,23063.2928,34513.5235,10303.3867,2413.2469,8074.0143,6627.7812,58917.7967,77039.3388
PF3D7_1432500,79915.6747,110892.0607,67861.4839,52056.3686,453527.5121,65499.2073,97340.5985,109795.7378,319316.8646,72215.4995,0,56336.6827,90372.2917,77833.7193,80035.341,0
PF3D7_1432600,0,1367.6893,11382.8039,1774.849,0,8886.1926,1177.143,1897.5599,0,20404.4677,0,0,1643.8916,1228.7534,15121.1757,0
PF3D7_1432700,49555.1884,117663.1899,131239.5622,61460.6909,16937.2286,44875.422,55650.9338,45380.9747,78802.1742,134586.6507,110647.5594,71957.5294,48920.6164,46622.2971,125075.0023,213871.4453
PF3D7_1432800,28257.2618,10368.0275,15145.69,32008.8773,0,35009.6859,28245.9307,24593.3886,4396.8752,7524.1133,1773.306,60743.7094,29144.6062,22723.5999,13768.06,0
PF3D7_1432900,6263.1026,10007.5476,2449.6867,8928.4143,32115.1968,5418.4453,11304.9527,9487.8613,8633.8931,17774.0418,6632.6474,15379.5582,5513.087,11519.6382,21481.3114,0
PF3D7_1433000,22974.0211,53228.369,3369.6851,7939.5863,116692.116,26500.9183,34063.2472,16552.6135,162876.5724,11409.6347,68122.7918,61543.1772,39066.8672,35041.3956,38858.6693,0
PF3D7_1433100,28009.4295,21786.4385,54259.8677,39723.5922,3527.9521,49378.4347,25210.4912,26829.3451,29765.5239,94785.5528,47683.1984,30437.5541,51129.0037,39544.8471,95943.1378,90388.2712
PF3D7_1433200,19352.2945,4482.6836,0,4174.361,0,8989.2064,31213.5593,16700.1506,13914.3909,6487.1739,15845.1395,695.8555,11973.2296,23073.1476,292.9111,0
PF3D7_1433300,29925.5459,21235.1633,34284.8561,27117.1132,26809.6336,22831.8737,20172.4027,23611.4681,47517.92,26213.2641,114986.8619,21461.505,27152.7292,22579.0191,6908.3027,104784.1019
PF3D7_1433400,8406.5236,10282.7565,18979.9437,16800.119,1581.7678,12037.7368,15338.2912,15783.125,2420.4906,23593.6025,2652.3423,10560.8832,12053.1404,16791.033,21410.134,991.59
PF3D7_1433500,15500.6598,30550.8562,36799.6143,33112.9266,32141.7406,15468.5133,21788.1584,11699.5458,62698.8962,59088.8571,56437.9297,34377.5264,16131.0088,14515.4343,109181.0803,110978.2627
PF3D7_1433600,40073.4612,126355.877,56948.6098,79400.8051,42389.1432,36980.327,31229.4571,35140.7106,260253.9595,84408.7526,205965.4451,109734.9749,24371.5462,41227.7372,165686.8087,175156.3423
PF3D7_1433700,9193.7438,70637.5626,44822.7346,44504.0665,147403.5991,32711.6213,15492.9177,12171.556,53449.5965,54019.1888,133290.0416,38503.4747,8641.9696,8643.7548,12265.1534,170533.011
PF3D7_1433800,1253.1778,800.96,10643.3726,6001.3263,969.9467,4130.1759,3077.5462,3122.1344,2068.3554,15783.5969,606.6833,6394.3482,4527.0404,2891.2298,36067.6488,0
PF3D7_1433900,13517.7818,44638.9539,16840.7392,18167.3603,52409.9958,20213.1323,9036.9295,7695.3778,41410.4609,43571.7414,36477.7042,38446.9384,20592.8959,18956.1256,59183.5092,68503.9072
PF3D7_1434000,53562.0912,140260.9457,244573.2033,105033.9224,61829.4189,281738.5487,92497.1332,61067.2244,268586.2416,345699.8753,574095.9318,395193.1519,62896.5944,75133.0511,347888.1663,272211.5233
PF3D7_1434100,11465.6247,33476.4374,27213.0573,33500.3115,53548.1847,19838.6852,9944.6143,16406.2597,19295.3204,28988.6364,165574.589,40487.0315,9508.7302,6733.3779,11753.4316,147076.2918
PF3D7_1434200,24656.5858,50391.3342,84543.1792,55259.3517,61537.1471,76639.5399,30761.6067,29196.2799,16980.4197,40223.9186,60791.1159,51416.5245,22968.1156,12081.1079,21310.1294,363632.4629
PF3D7_1434300,10461.7655,21823.1869,66369.8717,52801.8856,8008.3175,26257.4585,11027.7704,12437.4002,23002.5722,57160.2827,40907.2475,24637.4908,7838.1906,6436.4091,100856.2546,171067.1145
PF3D7_1434400,86212.7218,167558.9454,20397.6106,25572.7072,28909.3015,58530.5964,56454.9972,60826.7106,266099.0192,10133.1753,47764.3543,20137.1575,63162.1937,42743.364,529.7792,0
PF3D7_1434500,3049.4803,6334.4269,9989.2223,13107.4976,8752.6544,3224.4911,8081.7655,4582.0451,6505.8949,13101.3639,107.647,4424.8733,4778.8686,4879.2584,20154.1941,15936.748
PF3D7_1434600,43631.2664,38221.6036,120385.3332,67058.46,14403.5627,87795.0498,39539.152,30902.9313,31624.6017,55383.2186,31177.751,90367.3908,33063.1567,29716.3438,39296.4336,35762.5457
PF3D7_1434700,10071.1238,37655.8045,53178.0896,45420.2275,10815.4877,43564.5374,39473.2338,27685.082,3570.0109,89457.9509,56313.0754,74191.3927,14748.2897,21144.1021,37475.8526,0
PF3D7_1434800,9741.9722,18212.5555,8287.5694,13635.2394,16682.6619,8428.1461,7033.7366,3455.5172,0,27093.7823,0,7829.0855,3741.9739,5768.8106,549.2582,0
PF3D7_1434900,94753.0453,8327.1043,37060.7502,25377.9034,130174.7392,71044.4963,95695.3806,72470.0345,9330.0138,71258.3441,84288.7965,25382.5981,92125.9736,71836.5294,9794.0939,0
PF3D7_1435000,27249.3204,73670.5945,60750.7384,31076.3837,31003.3193,11315.7171,38786.0844,20539.0706,98739.8818,117542.7748,66486.8168,71535.9992,42913.4475,42246.9023,215393.8713,503341.9388
PF3D7_1435100,0,674.1651,14852.2292,5832.4222,4898.4034,0,3989.1532,1247.1338,5539.3136,36719.0429,1787.2507,0,0,757.1005,46783.048,0
PF3D7_1435200,110368.2965,37410.0324,30973.4724,29548.6,5329.7423,79431.8967,94700.2096,92951.258,26519.1921,29964.3098,1944.6308,100430.9322,92207.4741,95969.0389,16392.3707,0
PF3D7_1435300,168864.873,13776.0982,34547.0291,41619.7722,28698.7082,78935.4009,183448.9558,205923.9849,11240.0499,40151.348,17111.3485,100942.7112,156704.2257,203554.9774,19092.3925,1718.6383
PF3D7_1435400,21386.0845,87439.9203,55354.8793,86407.2838,260703.5937,76184.3148,20436.3857,28446.4925,110988.8814,38913.9691,0,37069.6032,25066.537,17269.0817,2482.4474,0
PF3D7_1435500,7463.0379,4599.5941,26896.66,21830.6578,4022.7904,22136.7581,15395.2527,15126.6855,13017.5244,13010.163,0,17136.0908,39927.8658,25253.2333,3606.6044,45587.0305
