Gene,Day2_R1,Day2_R2,Day2_R3,Day4_R1,Day4_R2,Day4_R3,Day5_R1,Day5_R2,Day5_R3,Day6_R1,Day6_R2,Day6_R3,S1,S2,S3,S4,S5
PF3D7_1109000,0,0,0,124356.0687,184056.8147,0,738674.9132,312308.0672,375549.9106,471570.0127,182558.6096,245470.493,0,4954.2975,1031.7391,3301.3955,5215.8935
PF3D7_1109100,0,0,0,35963.1428,15793.0106,0,0,26215.3509,22033.0914,20479.1528,23959.1384,15053.7619,0,110.2121,22.9518,73.4421,116.0315
PF3D7_1109200,0,0,0,0,0,0,13021.5129,48814.8186,26303.3371,51290.4675,49450.3874,43723.9,0,277.8853,57.87,185.1744,292.5581
PF3D7_1109400,52066.854,20471.9074,0,18343.3208,30704.8655,38345.4314,48253.4069,32759.0761,37935.2778,43247.9334,35615.8046,32742.5766,1207.0857,3532.1554,608.7527,1947.9084,1025.8372
PF3D7_1109700,0,0,0,0,95673.0967,0,5485.2098,54112.7839,37423.983,53287.6144,18048.4189,49429.0998,0,0,0,1716.0719,2711.2318
PF3D7_1109800,0,0,0,0,0,0,184668.7283,72871.8823,209179.3544,149928.5095,68742.5361,100897.2184,0,0,0,4126.7443,0
PF3D7_1109900,133980.3054,327780.7547,0,379361.7654,106733.9776,12790.7949,185361.0197,97321.8672,108859.3414,138510.8408,263060.4308,102254.7602,1207.9342,3412.7541,863.0058,2111.7173,1796.4769
PF3D7_1110000,0,0,0,12459.3389,40833.2151,78136.1344,75065.7235,19191.4499,12477.2347,60188.5639,42620.6811,34509.0011,1639.7783,1985.5009,1447.1913,4300.0046,2090.339
PF3D7_1110100,0,0,0,8025.4377,4666.4681,41941.5432,5107.6169,18945.7936,9857.8398,12173.2886,27414.9976,21068.7113,2376.5195,3357.1684,2263.8652,3941.5862,4544.2711
PF3D7_1110200,0,0,0,36663.3416,9136.3942,38321.0778,10889.0105,38935.1574,18317.0235,21890.8855,12132.9822,40202.21,8185.7365,19197.1575,7256.9377,13000.9828,11643.1799
PF3D7_1110300,0,0,0,18390.6862,6318.8519,0,5852.178,7851.6887,5755.3442,8982.7157,8053.1853,2023.5898,1966.5792,3113.8806,1754.6831,5492.6386,2506.9347
PF3D7_1110400,142156.4207,0,0,47665.9213,129557.1844,86785.2119,85462.565,87271.2015,79733.7466,88424.8098,87703.8269,84361.8297,48618.3067,108487.5632,40082.5548,57515.8917,55914.8454
PF3D7_1110500,163132.181,0,0,0,43764.3464,73129.4207,67781.9579,53397.0792,46710.9336,45997.9544,55749.4989,65334.3025,9975.5926,21718.6048,5490.4001,11067.3036,12349.7546
PF3D7_1110600,65366.7059,0,0,6716.763,17752.3934,140409.2401,10259.3738,18892.7102,20284.3316,27020.987,13395.7254,16274.433,70056.6601,97671.5281,91614.6133,59557.5818,123676.2408
PF3D7_1110700,0,0,0,0,25760.4872,55366.2399,7641.4646,8868.7889,25114.5475,15371.0448,13637.2856,28919.2528,641382.8191,841818.5497,1088819.6241,636479.5815,1189541.1212
PF3D7_1110800,0,0,0,0,2859.5051,0,0,1358.5644,1692.9236,3790.568,5177.4163,2885.9884,3782.2748,9428.8157,1570.8509,3949.3649,4537.9084
PF3D7_1110900,0,0,0,36929.984,18405.6815,0,33576.1324,30915.344,14776.7008,35227.9575,39854.4962,13369.1956,45479.1684,114339.1805,39131.0513,65967.884,66826.6601
PF3D7_1111000,0,0,0,0,30438.1421,78019.1482,60173.8037,31065.0246,31702.5696,17009.8243,21715.3301,19911.1399,12104.4966,37172.4035,9068.2665,4529.4768,13417.7743
PF3D7_1111100,40885.7388,0,0,28008.1236,248725.4252,456682.4089,200592.544,196763.4609,130424.8394,88200.0318,159872.2369,217060.3865,184.308,446.3331,92.9495,892.269,234.9502
PF3D7_1111200,0,0,0,5010.5093,18539.8748,0,2551.0646,12918.96,8937.7889,14208.94,15810.3799,8442.4874,1154.0113,2195.7842,665.1273,2394.3352,1471.0981
PF3D7_1111300,0,0,0,0,7895.0899,48034.4149,7799.4711,6924.9127,14382.0303,9565.9825,16936.1286,7636.2014,3402.1973,3890.6384,1334.4976,13420.543,1686.6176
PF3D7_1111400,0,0,0,0,9427.3003,0,27024.6919,17062.6846,7375.263,15647.3231,30443.1795,10987.1104,23891.1699,34510.9112,35089.1961,31790.0227,44347.8167
PF3D7_1111500,0,0,0,0,33964.7901,0,56471.6322,64931.5366,45602.7578,73116.4134,65476.324,66008.1617,89473.1054,95994.9554,131750.7294,28633.3684,172770.7438
PF3D7_1111600,0,0,0,0,495.4868,0,8749.5593,5335.9167,16133.9691,18545.467,5084.0622,17273.4482,298391.3878,438417.9824,542790.6966,320766.2381,486729.3607
PF3D7_1111700,0,0,0,33904.2836,12993.3,0,26972.0635,18732.4021,22546.9017,20542.9721,26268.0301,24154.7168,7669.3299,15533.4351,3902.9275,6300.6184,15287.0881
PF3D7_1111800,0,0,0,45628.61,30551.0729,0,28394.027,6111.5615,13089.4694,8400.6357,17356.0243,9906.1055,5004.3322,13936.6667,2713.0473,8277.5233,4465.5582
PF3D7_1111900,0,0,0,0,17238.7507,0,11175.9173,24780.6401,8341.379,22851.7357,7907.1202,15837.0116,3507.9599,2498.565,2913.8454,7159.3663,8680.6297
PF3D7_1112000,0,0,0,0,22854.7369,77470.8315,29351.3211,32471.7659,21359.2965,92772.8797,25890.2547,27981.747,180872.0458,333184.7075,259916.2677,150366.5386,341710.1107
PF3D7_1112100,0,0,0,6363.2491,10427.1953,56533.1941,5669.6539,8949.1785,15059.7471,22687.4875,14853.6217,16415.0956,103898.5748,177139.6748,110365.1647,169860.1755,121637.4585
PF3D7_1112200,0,0,0,0,5174.9807,0,15576.5563,8605.3019,3638.219,14123.4652,26401.0146,13274.893,5234.3814,8288.1171,3452.0231,11695.6653,7185.9077
PF3D7_1112300,0,0,0,4258.7695,21611.3677,0,7589.1258,8413.779,16126.602,6319.4314,17722.0215,6702.4987,560.4983,848.3386,176.6677,2261.2298,357.253
PF3D7_1112400,27036.7822,0,0,233366.0694,39944.2449,23230.2607,173510.0222,54328.314,103113.7259,164530.3848,125518.5367,90904.5414,0,442.7245,92.198,295.0183,466.1011
PF3D7_1112500,0,0,0,134693.9215,50258.2322,530010.8016,219182.0586,224452.4725,191669.0257,174851.2783,246521.0988,194793.0904,0,315.6561,65.7358,210.3438,332.3233
PF3D7_1112600,195461.3551,0,0,4725.8007,222826.654,0,170031.5761,263161.6511,246760.1211,215165.0883,447806.5973,243925.3623,0,188.2741,39.2083,125.4602,198.2153
PF3D7_1112700,0,0,0,0,114201.7102,0,97480.7184,132447.9701,140124.8655,79957.2597,83549.0095,150226.0448,0,130.0178,27.0764,86.64,136.883
PF3D7_1112800,0,0,0,283219.3188,69176.1775,0,159116.2117,264235.5165,255813.6412,238790.6882,72032.5238,268152.2862,0,0,0,259.2719,409.6251
PF3D7_1112900,0,0,0,0,569.4827,0,10513.3187,8658.0454,4551.5655,2397.9426,6529.9404,3113.2669,0,0,0,143.006,225.936
PF3D7_1113000,0,0,0,0,3641.5462,0,56.21,510.1623,507.8846,2337.1723,1097.652,880.534,0,26.3901,5.4958,17.5856,27.7835
PF3D7_1113100,5652.708,0,0,78994.8693,20141.4486,0,24250.0928,22483.958,22721.8325,28614.88,31486.8732,25709.534,78662.0909,137918.1209,71418.5612,72536.7104,85073.8221
PF3D7_1113200,0,0,0,58263.0069,6159.5612,0,10437.3996,9104.4692,9825.745,16917.2985,17570.0541,15196.1527,6603.0141,11605.8778,5800.6553,8593.1216,8145.7931
PF3D7_1113300,0,0,0,19566.5143,38613.3178,327219.4559,114564.7156,93255.6257,82664.7961,173021.3174,194198.3714,171048.7666,1931.3673,2858.2485,487.0097,6060.2539,1914.9259
PF3D7_1113400,0,0,0,6720.2199,34102.1376,0,10264.654,6975.8982,3785.5532,4985.9435,18011.9555,8903.2606,2211.1267,6961.0047,1672.6599,3032.9341,3100.544
PF3D7_1113500,0,0,0,11661.8522,11917.939,0,9236.1853,4165.3472,20315.9023,14356.4036,9036.9415,5046.3628,5116.0693,11150.4879,2805.8758,14241.5065,3097.8588
PF3D7_1113600,158265.5842,0,0,165582.8089,17505.4036,12362.1179,17061.7847,17623.9063,18229.1664,15990.1458,19972.9886,21085.3553,2334.9017,4240.7709,441.5731,6593.8198,744.1152
PF3D7_1113700,0,0,0,206082.5003,79304.7828,0,65053.7566,39748.2995,81261.5357,101592.9715,49956.7899,41815.3842,0,328.4099,0,218.8425,345.7505
PF3D7_1113800,0,0,0,12563.2334,10625.4736,0,28784.1571,25661.7469,23983.0619,34280.7871,37561.8575,29974.7375,5098.1433,6006.172,4308.2885,7115.259,10187.5534
PF3D7_1113900,0,0,0,0,0,0,0,2005.6481,2543.8923,4091.2037,5594.3737,3309.5606,18862.8233,23862.442,2200.728,9767.8903,358.8918
PF3D7_1114000,0,0,0,0,6371.1974,0,20455.613,6726.6353,10687.2314,8942.4815,16286.6932,5269.1951,39657.4076,88034.0551,45666.3611,51197.0251,58137.1517
PF3D7_1114100,156493.69,0,0,5847.464,17309.4183,0,5458.189,17426.5943,11345.7345,15570.1016,26097.5721,15441.9928,725335.7015,1177383.3587,1099141.7716,554975.9624,1344278.0134
PF3D7_1114200,0,0,0,3289.8431,4173.6239,6877.1873,4466.6661,3415.0088,1544.3289,1572.9849,5388.7188,4051.3923,108.2444,393.1982,81.8841,524.031,137.9866
PF3D7_1114400,0,0,0,68256.0754,102467.5942,0,81088.2027,121821.3694,52547.225,115574.7911,196545.1858,52740.0365,0,0,56.6297,181.2057,0
PF3D7_1114500,0,0,0,0,9229.2099,0,11111.8719,18583.374,16587.1548,9304.2109,43818.4908,19266.9846,205.1681,496.8493,0,1158.7993,0
PF3D7_1114600,0,0,0,0,95958.1208,0,36310.2365,29959.2446,42202.0471,22447.4737,25927.7298,33608.1578,1279.9064,1549.7554,430.3182,4475.0793,1631.5854
PF3D7_1114700,0,67296.9146,0,52762.1958,54452.0594,10504.3511,24944.6695,28688.8342,30429.0152,39912.2899,27969.153,27802.113,744.0056,2001.9289,396.0592,1934.337,632.2903
PF3D7_1114800,0,0,0,0,28609.8676,130548.6949,59618.043,74759.7549,77931.1221,44703.8272,39883.0163,64922.1105,684.9293,2073.3409,172.7104,1381.6123,436.5634
PF3D7_1114900,4049.4862,0,0,0,1583.6628,0,423.7141,3957.0965,3802.4154,4157.4528,6937.7051,2493.6906,657.1655,1989.2973,248.5643,1502.3559,349.056
PF3D7_1115000,92081.7944,0,0,832644.9819,98030.26,553822.8811,168610.578,238893.0404,415439.927,134863.2293,182846.9414,263035.8635,622.6405,2261.7445,471.0113,1507.1588,793.7229
PF3D7_1115100,0,0,0,0,0,0,3108.6519,9988.8512,4749.6007,4918.2653,9048.7641,5281.5444,1721.9315,2918.9648,1346.0164,1806.1743,3073.0916
PF3D7_1115200,85686.363,14739.6353,0,35218.8462,128687.7341,23007.0434,54728.1902,52405.8412,51560.8788,31845.9073,11809.0139,56367.2653,76335.3842,104969.8041,116148.9193,111321.9199,128423.3528
PF3D7_1115300,0,0,0,32504.1645,2945.4327,0,5122.39,12749.9879,18382.512,11904.8169,5371.2476,10858.6554,4430.667,6659.7598,2234.4564,9122.277,2142.3745
PF3D7_1115400,0,0,0,26844.9573,157227.8094,56117.5088,109343.326,131061.5187,166425.7635,67275.6132,203843.3011,124264.254,283175.9583,509078.5109,384375.8544,295761.3231,419759.3261
PF3D7_1115500,0,0,0,70861.3633,17979.5007,9875.3822,11224.4379,24519.121,41986.5268,38165.0367,20633.2943,19238.139,14300.0059,30865.7751,15795.2392,17558.0729,21993.936
PF3D7_1115600,0,0,0,0,9197.7309,75778.8903,25224.0462,27675.9398,33693.2101,50025.2644,18369.6617,25979.2706,1431.2779,4910.2837,781.9677,1154.8468,1520.4576
PF3D7_1115700,0,0,0,14235.3636,50416.2166,0,29595.3154,47548.4563,41319.5751,7891.9117,7106.9112,13701.7426,9016.3226,23819.5169,9005.5725,10581.7418,8806.8848
PF3D7_1115800,0,0,0,0,2821.3088,31878.0219,5176.1162,9702.0667,17597.91,19233.9505,6968.5864,7525.3728,2383.3041,2126.37,1201.9384,8299.2744,2718.3562
PF3D7_1115900,38807.9881,0,0,41472.278,15176.9301,86694.9015,47644.8026,75631.5065,86807.5482,38054.361,11372.0927,72417.6937,32749.093,78036.54,33878.7537,27270.9946,50311.1352
PF3D7_1116000,0,0,0,0,0,0,1541.659,4606.0939,2193.0023,3615.8469,4460.5046,1996.1695,4184.3518,5790.3536,2024.1036,11782.2611,3265.7652
PF3D7_1116100,0,0,0,1782.3351,33917.1034,0,41743.2998,32884.8544,30203.7728,51396.1442,38720.8444,40372.2448,43513.44,79244.4141,31955.6056,71922.2928,35808.5401
PF3D7_1116200,0,0,0,0,944.8502,0,6067.1451,2693.4166,1817.9954,1399.8485,6943.7241,4410.4041,12350.5273,29196.7839,5857.8207,23489.3949,9371.4719
PF3D7_1116300,0,0,0,44819.4069,15267.8708,0,25777.557,40187.926,14337.875,35223.479,8796.1576,13438.8352,491.5583,793.5946,247.9007,1189.8622,417.7489
PF3D7_1116400,0,0,0,8424.1208,56552.9406,0,35384.9112,35542.6729,27944.9808,19930.943,76600.8384,37227.1947,17462.0521,40273.644,16354.7293,27619.9005,24910.098
PF3D7_1116500,0,0,0,0,5869.1586,0,5653.1243,14623.9492,22875.3724,8237.8302,31274.3237,20057.6825,12786.3665,20053.1088,9273.3695,34880.8152,13194.9687
PF3D7_1116600,0,0,0,43862.0242,5707.1881,0,15174.3296,22482.9528,15099.2272,7704.5353,15032.0356,26130.2046,22979.7769,43282.8934,25697.5025,36814.3983,32973.3424
PF3D7_1116700,0,0,0,75186.4907,33308.8834,0,12152.5897,24696.9143,19495.893,8293.6978,10912.4992,13704.8098,1129951.5804,741575.6016,1695596.9161,631700.7951,1151350.9309
PF3D7_1116800,0,0,0,7035.2302,6941.798,83337.7257,11740.792,11543.2831,16952.8376,8448.1158,8398.1859,10123.3821,58332.2859,112205.762,47512.2539,97930.1334,56655.3952
PF3D7_1116900,0,0,0,0,0,0,771.0594,0,0,0,1284.2971,403.9698,862532.5166,362.005,12439.026,241.2293,1524.4783
PF3D7_1117000,0,0,0,0,11240.7464,0,3508.7476,17109.4806,17053.185,15728.5849,15609.4591,21087.7697,97.1775,117.666,24.5041,784.0908,123.8789
PF3D7_1117100,0,0,0,38688.5547,34766.2872,336982.1763,83716.4902,69957.007,75571.2217,79574.592,107145.3018,101681.4627,1060.7949,1027.558,748.9662,2567.752,1622.7224
PF3D7_1117200,0,0,0,0,5123.5328,0,0,1545.533,1697.206,4984.4357,4696.6133,2493.1531,75.9318,91.9408,19.1468,1041.5325,96.7955
PF3D7_1117300,0,0,0,76358.9896,0,0,1619.9011,5113.8163,3285.763,12746.9583,21734.1813,6704.6577,8793.431,14450.0343,4909.8112,2027.1727,10408.9103
PF3D7_1117400,0,0,0,0,20309.4345,12169.2181,6421.8283,17933.6955,11932.7811,5470.8301,21332.1623,12759.1948,4405.3964,10900.338,2801.289,8190.9344,4639.192
PF3D7_1117500,0,0,0,6696.096,74330.6367,0,27842.3621,24664.3294,8382.1423,33285.9034,26412.8938,12175.7107,1542.2325,4801.8576,888.8829,2844.2792,842.5674
PF3D7_1117600,125814.729,0,0,90496.7431,8200.5511,94588.5614,29071.6117,33982.8283,35704.5027,33517.9095,22364.3452,38077.6496,4040.9982,6695.6595,2091.5702,11669.2889,2711.2318
PF3D7_1117700,110421.3385,0,0,317697.9858,382412.0993,180262.624,345844.6674,378113.1246,334346.0874,445454.8216,307036.2204,374654.4449,7765.1511,15007.5434,6589.5747,10241.5553,9898.776
PF3D7_1117800,0,0,0,3424.4393,9050.7875,0,21503.5183,19493.6585,5572.7067,35682.7171,15179.5431,28210.7244,563.3647,818.57,227.2911,1818.2351,430.896
PF3D7_1117900,0,0,0,0,12071.6275,107647.0841,57756.4747,53904.201,38922.094,71631.4554,73218.317,54586.5384,0,89.1977,18.5756,59.4387,93.9075
PF3D7_1118000,0,0,0,7372.8895,6235.6911,15412.5106,26276.9732,4443.9093,6345.1776,18051.5931,13201.8914,9571.2776,242.5872,881.1992,244.6812,782.9396,927.7281
PF3D7_1118100,0,0,0,5782.7224,18340.4709,0,15702.5668,20912.7457,11943.9959,13919.9143,52053.4973,14808.2647,761.0663,1382.2885,335.8407,2456.3084,970.1839
PF3D7_1118200,15971.9553,0,0,29541.6,195369.5073,164679.0726,124226.6257,254117.3333,272316.902,34040.3103,115508.5227,155705.97,12095.9413,27984.6818,11519.5308,19083.8584,16245.5809
PF3D7_1118300,30531.6858,0,0,71111.8317,85571.8252,231725.8502,64780.4765,200721.5904,209780.1287,48915.1792,71229.1102,154680.3315,5987.0426,18331.6149,3748.1729,7773.5886,5614.4169
PF3D7_1118400,0,0,0,5110.5234,1080.5684,0,1300.993,3935.9373,3438.5647,8973.5926,5712.1115,2408.3554,504.4484,1018.0063,212.0012,814.0427,643.0554
PF3D7_1118500,0,0,0,33448.3182,128627.601,122362.4041,91181.2933,103042.6617,105984.5801,67727.9949,93413.5073,92642.8002,54751.6882,108104.5793,31878.8559,77809.5464,58221.5973
PF3D7_1118600,0,0,0,55285.3192,12752.2042,10506.3727,33265.9603,21036.9175,15649.9726,13134.0227,24531.6501,20690.8086,73257.3166,152976.8065,96031.5616,62044.1238,106034.4175
PF3D7_1118700,0,0,0,0,1455.3781,14388.8014,2531.0421,5838.97,7718.7954,12502.3174,2787.3032,6589.4559,22722.9303,38939.6812,27049.8395,42272.4807,31083.6459
PF3D7_1118800,904709.2495,0,0,0,80309.5743,0,62658.1446,28638.8276,64918.5496,20319.5343,39079.8998,43006.4595,0,211.636,44.0735,141.0279,222.8107
PF3D7_1118900,0,0,0,0,3282.8207,0,2634.9878,1039.789,4251.4953,2111.8623,3614.789,1794.6633,766.2698,927.8262,64.407,2679.1943,0
PF3D7_1119000,0,0,0,5360.1754,88401.6721,112050.7237,50033.3993,47205.1849,65169.3498,93942.8267,68491.5491,32861.8952,2116.3641,4270.9461,1245.2024,6118.9657,1798.584
PF3D7_1119100,70635.2842,0,0,0,25321.8797,0,28331.6115,6562.115,28052.1042,32848.7486,13298.5103,14682.0216,1671.6806,3180.7746,963.4918,4431.8344,1522.1479
PF3D7_1119200,0,0,0,0,82550.3986,163229.2402,145035.5062,33990.7385,147160.9,93837.1876,72349.8735,59940.4692,0,345.6487,71.9818,230.3299,363.8995
PF3D7_1119300,0,0,0,0,67392.0472,102504.7715,46365.3245,34715.7894,39350.3132,52203.566,64271.0606,45032.7023,5301.1288,7256.0258,2208.4974,9856.3658,6170.0886
PF3D7_1119400,0,169942.6945,0,4758.523,13415.2197,19894.7203,12921.4271,9029.3149,11541.1011,15978.7754,17727.542,14569.028,2870.4088,6129.6793,1789.7515,4126.7443,3392.992
PF3D7_1119500,18480.6394,0,0,0,0,0,8379.3838,5850.0988,4278.8423,4445.9044,21261.4221,7294.2979,999.702,1513.0926,693.2279,1613.2473,2230.1814
PF3D7_1119600,0,0,0,25110.36,35174.3191,0,46344.7482,51605.9051,49457.9138,29627.1451,35692.4623,35430.3134,1858.941,4626.7898,286.4564,3499.7966,789.907
PF3D7_1119700,22618.8815,31126.9193,0,0,6388.5865,19434.3583,14594.6806,9027.9156,22548.0821,20003.0588,25405.6452,6592.4154,165333.3182,378159.8153,176402.0473,234100.5541,240007.2331
PF3D7_1119800,0,0,0,642166.5844,114178.3146,0,123020.7475,51151.5001,87084.9619,146702.9468,180794.0149,91314.8356,0,387.6313,80.7247,258.3059,408.099
PF3D7_1119900,13732.6595,0,0,41392.2938,17702.8709,0,4630.0229,18459.4768,30323.366,14284.9198,15839.7999,23429.2972,61.9052,299.8278,31.2198,349.6435,78.9148
PF3D7_1120000,0,0,0,117861.6512,103836.0495,0,64770.9789,62676.3965,71749.4626,89573.5824,61105.867,66134.8504,7663.576,20235.638,3399.2179,9014.4486,9886.9935
PF3D7_1120100,505623.5342,0,0,703056.0675,1093402.1914,1331039.6562,902018.8747,1319245.1168,1458224.5178,440041.2884,452159.6762,798041.398,3055.2185,6165.6089,2421.2503,4460.7409,4265.6224
PF3D7_1120200,0,0,0,15443.3911,12245.0572,48424.9964,53729.7542,7756.9124,29118.7742,42585.3438,24619.8092,25678.1431,158535.8222,329163.4069,177265.717,181215.5691,292457.0933
PF3D7_1120300,79562.6238,0,0,163509.3211,31115.1502,29297.5559,20217.757,36761.844,54971.2587,66279.1158,22271.9162,51383.4792,17215.6188,34804.1613,17131.6683,28649.4981,23121.6175
PF3D7_1120400,40780.769,28060.1785,0,46094.7559,50946.4065,26279.4188,55471.7361,66370.4756,112320.6394,39208.1238,7070.9871,51511.3949,1516.6371,5008.3559,973.4637,1668.7092,1933.3623
PF3D7_1120500,82794.4203,0,0,129314.7548,158297.495,7113.7754,165465.4907,178561.7508,201439.2961,143998.2164,98280.0432,172910.775,32470.7729,106426.3667,18605.9914,32523.5206,35397.9326
PF3D7_1120600,0,0,0,0,5727.9092,3146.0992,14558.9454,12044.5227,19404.7174,44019.1564,16303.5379,8664.7463,495.1843,899.3797,174.8106,1718.0499,315.6229
PF3D7_1120700,24413.617,16798.3701,0,85293.2114,4508.5963,5244.103,12559.6023,13104.3385,9185.3303,11353.4868,11642.0653,10673.2536,4127.0117,10294.0878,1436.1095,9257.2271,2525.2741
PF3D7_1120800,0,0,0,0,1966.419,0,12626.9216,64152.1699,57045.135,147048.007,87126.8731,61027.4008,0,0,0,493.7985,780.155
PF3D7_1120900,0,0,0,0,6775.0975,0,19033.3413,7510.7216,6518.0156,35528.1275,27270.7669,9045.899,1054.2869,3829.7023,930.4641,1275.9995,2015.9588
PF3D7_1121000,0,0,0,26607.004,2109.668,0,3951.1394,5122.9342,2289.8236,2796.5818,5981.266,1774.3389,43334.2533,74465.8925,61920.1155,44853.9058,77839.8374
PF3D7_1121100,0,0,0,27884.5114,63675.6919,19430.2081,60101.4682,52039.4877,49915.1561,60762.5983,54878.6597,66629.0951,1039.8025,814.6659,570.6587,1677.9587,1949.2768
PF3D7_1121200,0,0,0,0,6047.869,0,0,10056.7987,8727.5728,6602.2946,11619.929,9282.9861,470.5607,3418.628,355.9669,379.6786,599.8563
PF3D7_1121300,0,0,0,0,1728.5035,0,0,1231.8302,927.395,11069.0444,3567.3486,3361.82,5850.228,814.2139,2272.1192,11014.125,4800.3528
PF3D7_1121400,0,0,0,0,0,0,532.6983,1891.8662,1375.1952,2432.2722,3968.2484,1646.6235,619.647,1000.387,312.4979,1333.2559,526.6046
PF3D7_1121500,0,0,0,0,12492.544,0,10743.4942,6783.1616,13471.3001,7236.3685,25484.3237,11069.7376,277.7129,672.5291,140.0551,1792.6129,354.0199
PF3D7_1121600,296424.3315,233099.217,0,515194.1637,655803.6065,414781.847,501869.6391,529666.489,517186.95,317556.6776,282097.6265,477357.0427,38254.7907,65181.1731,33588.596,46854.1156,55336.3058
PF3D7_1121700,95094.0917,56084.3594,0,69795.7409,18299.4267,58361.2493,20610.878,70488.0042,66706.9863,21565.0202,55861.0378,79560.2764,20668.1486,47159.5731,15982.3604,37429.227,24707.7445
PF3D7_1121800,0,0,0,103186.4647,0,0,0,7918.2487,13925.962,8878.5202,9346.3965,6498.8984,0,85.6439,17.8355,57.0706,90.1661
PF3D7_1121900,0,0,0,0,0,0,0,1707.1012,3290.5738,7564.8127,8017.8904,9009.2945,4403.1529,507.7611,52.871,15056.8768,267.2859
PF3D7_1122000,57421.0919,0,0,106205.5897,6237.8044,0,10514.3515,40502.673,20680.7487,19407.4792,20751.5811,8262.9431,194.1355,0,0,1096.487,247.478
PF3D7_1122100,128964.3535,0,0,270924.5882,111455.243,0,30986.3631,44965.5999,64142.1037,41706.6319,171417.6823,105784.3193,0,0,0,156.3584,0
PF3D7_1122200,0,0,0,8055.1433,35766.7468,0,61518.2685,29535.365,19788.6556,35957.7985,10553.9762,39213.6012,397.5527,641.8276,133.6615,1176.1603,506.7879
PF3D7_1122300,0,0,0,0,41985.3103,0,69442.2499,13701.2571,52349.7619,41270.6435,38287.1142,54679.7829,0,479.4481,99.8457,319.4899,504.7639
PF3D7_1122400,0,0,0,24706.5037,38526.5565,116206.2472,74426.5641,22440.679,18218.2235,35158.9865,67588.347,37167.1192,508.0675,1353.4091,307.4719,1393.8011,777.2027
PF3D7_1122500,0,0,0,0,1729.3155,25645.6839,11277.9211,7942.1907,6142.8791,9135.8302,28499.0058,8426.6789,470.9291,1058.9753,135.7126,1302.7743,343.0434
PF3D7_1122600,0,0,0,1489.0395,1889.0539,0,1137.2005,1396.1086,4380.3361,4541.8136,1288.5911,2866.4439,489.9326,711.8731,111.1864,1857.9526,312.2755
PF3D7_1122700,0,0,0,0,3647.0967,0,731.8444,5775.8427,3913.558,13152.96,4883.3963,5406.2841,87683.7331,119570.6933,143894.898,79449.3685,176165.5981
PF3D7_1122800,0,0,0,1961.4522,38155.0855,53303.625,17642.979,26797.4114,26640.4049,20777.9271,21118.9725,29535.3596,206776.118,315934.1433,270139.8978,288429.4874,276343.6334
PF3D7_1122900,0,0,0,4805.221,84.6679,0,611.6359,455.8962,1177.9676,983.716,937.5064,505.5915,895.924,1180.5352,591.3642,2870.2945,1041.3232
PF3D7_1123000,0,0,0,41610.5393,8295.3768,29823.0607,35713.0455,23368.3665,22341.9809,45543.8077,12301.6486,34863.0427,19480.2617,35617.8939,18001.1846,39263.2501,26578.119
PF3D7_1123100,4100.1832,0,0,21908.3678,28684.6417,0,17875.7804,18114.5128,18221.6663,22589.6019,13546.4277,17839.2013,29166.382,48206.5677,19267.2089,47379.7973,26931.0558
PF3D7_1123200,0,0,0,0,3296.3213,0,293.9805,2900.181,3252.5559,5711.912,5746.7657,4358.7898,10486.9239,29950.5619,5863.5851,11956.4999,11334.0854
